UNITNUM,COUNTYNAME,COUNTY,VTDNAME,VTDCODE,TOT_POP,TOT_WHITE,TOT_BLACK,TOT_ASIAN,TOT_AMIND,TOT_OTHER,TOT_HISPANIC,VAP_TOTAL,VAP_WHITE,VAP_BLACK,VAP_ASIAN,VAP_AMIND,VAP_OTHER,VAP_HISPANIC,REG_TOTAL_25_12,REG_WHITE_25_12,REG_BLACK_25_12,REG_OTHER_25_12,REG_DEM_TOTAL_25_12,REG_DEM_WHITE_25_12,REG_DEM_BLACK_25_12,REG_DEM_OTHER_25_12,REG_REP_TOTAL_25_12,REG_REP_WHITE_25_12,REG_REP_BLACK_25_12,REG_REP_OTHER_25_12,REG_OTH_TOTAL_25_12,REG_OTH_WHITE_25_12,REG_OTH_BLACK_25_12,REG_OTH_OTHER_25_12
1792,Terrebonne,109,84,22109000084,934,704,136,29,38,27,28,756,608,95,16,15,22,24,486,427,33,26,71,41,24,6,299,291,0,8,116,95,9,12
1788,Terrebonne,109,85,22109000085,1498,1318,59,41,41,39,53,1197,1080,42,20,28,27,28,1083,1024,17,42,127,108,12,7,777,750,2,25,179,166,3,10
1767,Terrebonne,109,87,22109000087,1793,1264,327,25,91,86,102,1306,965,196,15,66,64,71,926,742,120,64,194,102,85,7,436,417,1,18,296,223,34,39
1814,Terrebonne,109,88,22109000088,1547,1395,52,11,66,23,25,1180,1081,35,10,36,18,20,1073,995,29,49,163,135,22,6,650,624,2,24,260,236,5,19
1787,Terrebonne,109,90,22109000090,1230,1053,46,35,47,49,55,893,790,20,23,25,35,39,806,724,26,56,91,64,15,12,518,492,2,24,197,168,9,20
5152,Terrebonne,109,94,22109000094,823,612,116,17,40,38,41,695,549,78,9,29,30,34,418,368,34,16,97,73,20,4,209,203,1,5,112,92,13,7
5153,Terrebonne,109,95,22109000095,1616,522,886,25,83,100,120,1235,453,629,22,56,75,89,570,202,338,30,306,43,254,9,108,94,8,6,156,65,76,15
12,Union,111,1,22111000001,333,120,202,1,0,10,8,258,99,153,0,0,6,3,86,40,45,1,37,7,29,1,20,20,0,0,29,13,16,0
24,Union,111,10,22111000010,328,213,86,2,3,24,28,247,175,53,2,3,14,15,217,165,47,5,78,41,36,1,105,102,1,2,34,22,10,2
23,Union,111,11,22111000011,1712,930,573,5,36,168,206,1270,742,387,2,31,108,135,891,609,248,34,271,93,171,7,428,412,10,6,192,104,67,21
18,Union,111,12,22111000012,1168,348,775,4,12,29,30,938,310,596,4,10,18,19,558,150,394,14,344,28,313,3,116,96,15,5,98,26,66,6
31,Union,111,13,22111000013,399,65,325,0,0,9,11,269,55,209,0,0,5,7,144,29,110,5,93,9,82,2,21,16,5,0,30,4,23,3
3,Union,111,14,22111000014,755,98,616,6,11,24,31,559,85,448,3,9,14,20,392,67,314,11,255,7,240,8,59,50,9,0,78,10,65,3
27,Union,111,15,22111000015,494,379,87,2,5,21,22,425,330,77,1,2,15,15,313,242,50,21,74,27,42,5,172,165,1,6,67,50,7,10
22,Union,111,16,22111000016,1022,867,84,0,20,51,58,836,722,67,0,17,30,29,594,537,42,15,96,62,34,0,353,342,1,10,145,133,7,5
15,Union,111,17,22111000017,708,664,9,0,16,19,18,587,556,3,0,15,13,12,469,456,5,8,52,49,3,0,316,312,1,3,101,95,1,5
16,Union,111,18,22111000018,948,865,34,4,24,21,37,730,673,28,2,16,11,21,645,615,13,17,95,86,7,2,384,376,2,6,166,153,4,9
14,Union,111,19,22111000019,802,708,67,1,7,19,19,653,574,61,1,6,11,15,563,502,45,16,89,50,37,2,337,327,2,8,137,125,6,6
9,Union,111,2,22111000002,438,245,172,0,8,13,12,359,206,135,0,7,11,10,282,181,91,10,98,20,76,2,119,112,3,4,65,49,12,4
17,Union,111,20,22111000020,633,595,21,1,9,7,9,510,485,11,1,6,7,8,452,445,1,6,63,61,1,1,300,298,0,2,89,86,0,3
28,Union,111,22,22111000022,890,827,23,1,20,19,31,736,684,20,1,17,14,19,632,606,14,12,76,65,10,1,430,422,0,8,126,119,4,3
29,Union,111,23,22111000023,833,760,17,2,23,31,30,636,588,14,1,16,17,17,592,570,6,16,90,82,5,3,383,374,0,9,119,114,1,4
4,Union,111,24,22111000024,934,671,213,4,22,24,25,719,525,163,4,12,15,14,506,370,129,7,163,54,108,1,239,235,3,1,104,81,18,5
6,Union,111,26,22111000026,623,235,373,0,5,10,7,493,196,286,0,4,7,1,355,155,195,5,184,28,153,3,113,106,7,0,58,21,35,2
5,Union,111,27,22111000027,633,599,5,5,7,17,21,514,492,4,1,4,13,17,422,404,7,11,52,48,4,0,277,269,0,8,93,87,3,3
25,Union,111,28,22111000028,621,470,108,0,17,26,24,516,397,85,0,13,21,20,424,365,52,7,89,43,45,1,250,247,1,2,85,75,6,4
5468,Union,111,28A,2211100028A,182,158,11,1,5,7,10,129,115,9,0,0,5,4,132,128,2,2,21,20,1,0,88,86,1,1,23,22,0,1
26,Union,111,29,22111000029,1164,1083,12,3,16,50,50,927,873,9,3,7,35,31,792,751,4,37,109,100,3,6,500,482,0,18,183,169,1,13
10,Union,111,3,22111000003,1011,224,641,3,4,139,147,740,175,462,3,4,96,99,497,120,358,19,291,19,263,9,89,76,11,2,117,25,84,8
8,Union,111,4,22111000004,1277,925,282,4,23,43,44,1036,761,225,2,19,29,24,786,603,158,25,246,112,127,7,388,378,3,7,152,113,28,11
21,Union,111,5,22111000005,339,302,19,4,4,10,13,270,244,12,4,4,6,8,193,184,4,5,19,15,4,0,125,122,0,3,49,47,0,2
5453,Union,111,5A,2211100005A,473,194,200,2,6,71,69,389,177,153,1,3,55,53,177,98,57,22,61,11,47,3,68,61,1,6,48,26,9,13
20,Union,111,6,22111000006,1056,905,54,2,15,80,79,841,755,31,1,13,41,39,692,653,14,25,99,86,7,6,439,427,4,8,154,140,3,11
7,Union,111,7,22111000007,1045,835,128,4,16,62,74,822,685,83,1,13,40,41,703,623,67,13,120,63,56,1,448,443,1,4,135,117,10,8
13,Union,111,8,22111000008,139,113,23,0,2,1,3,102,84,15,0,2,1,2,106,80,22,4,30,13,16,1,54,53,1,0,22,14,5,3
11,Union,111,9,22111000009,147,62,64,1,2,18,19,121,44,62,1,1,13,11,80,46,27,7,27,6,20,1,32,30,0,2,21,10,7,4
1382,Vermilion,113,1,22113000001,1797,1713,46,2,8,28,23,1359,1303,29,1,6,20,18,1031,1000,16,15,251,236,11,4,547,543,0,4,233,221,5,7
7409,Vermilion,113,10,22113000010,1062,884,136,17,11,14,21,819,708,78,14,11,8,11,573,525,26,22,159,136,17,6,268,258,3,7,146,131,6,9
1369,Vermilion,113,11,22113000011,1142,991,120,13,6,12,19,879,783,72,12,2,10,15,547,501,34,12,171,148,21,2,237,230,2,5,139,123,11,5
1374,Vermilion,113,12,22113000012,1079,699,321,10,12,37,43,825,547,241,9,10,18,14,537,295,220,22,270,89,173,8,126,116,8,2,141,90,39,12
1378,Vermilion,113,14,22113000014,2163,2050,29,10,25,49,60,1699,1612,15,8,25,39,49,1309,1286,8,15,393,392,1,0,603,591,2,10,313,303,5,5
1379,Vermilion,113,16,22113000016,112,105,4,0,0,3,2,91,88,0,0,0,3,2,102,100,0,2,16,15,0,1,61,61,0,0,25,24,0,1
7394,Vermilion,113,17,22113000017,832,799,13,4,5,11,18,594,573,8,1,5,7,9,538,525,6,7,85,78,5,2,325,322,0,3,128,125,1,2
1391,Vermilion,113,18,22113000018,1893,1719,74,29,27,44,57,1380,1263,49,14,24,30,38,1227,1148,41,38,161,134,24,3,737,719,0,18,329,295,17,17
7395,Vermilion,113,19,22113000019,1021,936,43,8,7,27,30,740,682,32,6,3,17,20,688,651,22,15,122,110,10,2,357,348,2,7,209,193,10,6
1392,Vermilion,113,19A,2211300019A,873,788,60,4,10,11,10,661,610,36,0,7,8,9,496,470,13,13,105,93,10,2,257,250,1,6,134,127,2,5
1381,Vermilion,113,2,22113000002,1151,970,155,1,6,19,23,921,775,124,1,6,15,12,608,518,81,9,221,155,65,1,246,240,1,5,141,123,15,3
7396,Vermilion,113,20,22113000020,79,77,0,0,0,2,2,68,66,0,0,0,2,2,66,64,1,1,10,8,1,1,36,36,0,0,20,20,0,0
7410,Vermilion,113,20A,2211300020A,300,278,14,1,1,6,12,231,222,8,0,1,0,2,185,176,8,1,62,55,6,1,73,72,1,0,50,49,1,0
7411,Vermilion,113,20B,2211300020B,676,590,32,17,8,29,24,515,458,24,11,7,15,11,389,372,8,9,87,81,4,2,202,196,1,5,100,95,3,2
1380,Vermilion,113,21,22113000021,627,523,72,2,5,25,26,478,397,57,1,3,20,20,385,320,51,14,103,64,36,3,173,166,1,6,109,90,14,5
1363,Vermilion,113,21A,2211300021A,398,359,11,9,3,16,18,318,295,9,0,3,11,12,282,265,9,8,61,55,4,2,157,156,0,1,64,54,5,5
7397,Vermilion,113,22,22113000022,896,732,53,44,14,53,54,643,534,33,31,14,31,26,579,515,37,27,99,77,18,4,331,317,3,11,149,121,16,12
1361,Vermilion,113,23,22113000023,1135,941,49,13,19,113,110,854,725,34,10,12,73,72,683,650,17,16,165,149,14,2,355,348,0,7,163,153,3,7
1390,Vermilion,113,24,22113000024,1460,1166,148,80,10,56,76,1079,878,103,55,7,36,45,1076,914,108,54,199,125,70,4,573,539,8,26,304,250,30,24
1389,Vermilion,113,25,22113000025,2262,1934,181,20,21,106,96,1692,1440,140,13,15,84,74,1692,1470,166,56,311,189,116,6,905,877,8,20,476,404,42,30
1388,Vermilion,113,26,22113000026,674,517,108,11,9,29,26,483,390,60,7,3,23,25,371,347,13,11,69,61,8,0,196,189,1,6,106,97,4,5
1370,Vermilion,113,26A,2211300026A,1007,802,100,27,9,69,63,739,606,67,15,9,42,47,547,488,43,16,111,82,27,2,299,291,1,7,137,115,15,7
7398,Vermilion,113,26B,2211300026B,620,568,22,5,9,16,13,416,380,14,2,5,15,12,400,383,10,7,45,39,6,0,263,260,0,3,92,84,4,4
1373,Vermilion,113,28,22113000028,1286,1048,136,72,5,25,50,964,814,88,48,4,10,26,828,726,53,49,160,124,33,3,461,437,3,21,207,165,17,25
1372,Vermilion,113,29,22113000029,1313,1036,148,59,21,49,66,1000,825,84,40,18,33,36,653,576,44,33,176,145,28,3,276,268,1,7,201,163,15,23
7400,Vermilion,113,30,22113000030,18,14,1,0,0,3,3,17,14,1,0,0,2,2,11,11,0,0,3,3,0,0,7,7,0,0,1,1,0,0
7399,Vermilion,113,31,22113000031,43,10,32,0,0,1,1,33,9,24,0,0,0,0,28,14,12,2,12,5,6,1,4,3,1,0,12,6,5,1
7412,Vermilion,113,32,22113000032,480,94,349,25,5,7,14,372,79,266,21,4,2,8,197,34,156,7,119,9,109,1,17,11,5,1,61,14,42,5
1358,Vermilion,113,34,22113000034,985,571,331,42,8,33,45,797,498,236,28,7,28,44,465,322,120,23,183,90,87,6,152,138,7,7,130,94,26,10
1401,Vermilion,113,34A,2211300034A,562,175,357,5,4,21,27,396,137,242,0,4,13,19,216,62,151,3,123,31,91,1,24,18,6,0,69,13,54,2
1403,Vermilion,113,35,22113000035,1074,736,244,57,9,28,29,833,620,155,32,9,17,13,547,440,74,33,150,103,45,2,255,240,5,10,142,97,24,21
7413,Vermilion,113,36A,2211300036A,560,199,276,44,11,30,34,389,163,168,38,3,17,19,181,81,82,18,94,37,53,4,29,20,5,4,58,24,24,10
1398,Vermilion,113,37,22113000037,1402,290,1023,62,8,19,30,1023,243,715,46,8,11,11,659,113,520,26,426,33,386,7,67,41,19,7,166,39,115,12
7424,Vermilion,113,38,22113000038,952,118,780,22,4,28,31,640,97,509,15,3,16,16,368,70,284,14,224,12,206,6,38,26,9,3,106,32,69,5
1400,Vermilion,113,39,22113000039,676,247,359,30,8,32,44,492,203,227,27,8,27,36,306,105,180,21,158,31,124,3,53,36,11,6,95,38,45,12
7391,Vermilion,113,4,22113000004,218,207,2,1,1,7,10,158,151,1,0,1,5,7,122,116,2,4,25,23,1,1,64,61,1,2,33,32,0,1
1404,Vermilion,113,40,22113000040,1403,980,181,179,12,51,71,1164,847,119,150,11,37,53,843,675,73,95,212,157,48,7,431,387,7,37,200,131,18,51
1362,Vermilion,113,41,22113000041,207,148,26,12,8,13,14,149,111,20,4,8,6,7,101,97,1,3,27,25,1,1,44,42,0,2,30,30,0,0
7414,Vermilion,113,42,22113000042,1690,1268,195,78,22,127,160,1300,1022,131,58,19,70,95,817,697,74,46,200,137,52,11,427,406,3,18,190,154,19,17
1394,Vermilion,113,44,22113000044,901,759,59,9,16,58,58,685,584,39,9,11,42,42,570,526,30,14,82,59,22,1,321,311,2,8,167,156,6,5
7401,Vermilion,113,45,22113000045,100,95,3,2,0,0,0,85,83,1,1,0,0,0,67,65,1,1,24,23,1,0,26,26,0,0,17,16,0,1
1409,Vermilion,113,45A,2211300045A,560,469,59,11,4,17,20,402,343,34,10,4,11,11,364,324,30,10,91,66,22,3,181,177,0,4,92,81,8,3
7415,Vermilion,113,46,22113000046,782,534,156,36,13,43,44,640,472,99,28,11,30,26,428,348,54,26,145,111,31,3,177,161,3,13,106,76,20,10
7416,Vermilion,113,46B,2211300046B,489,282,178,4,6,19,16,363,213,127,3,4,16,13,321,182,127,12,130,36,90,4,110,103,5,2,81,43,32,6
7417,Vermilion,113,46C,2211300046C,546,123,392,17,4,10,13,320,91,210,10,4,5,6,215,74,136,5,103,12,88,3,51,42,9,0,61,20,39,2
7418,Vermilion,113,46D,2211300046D,500,338,71,52,8,31,34,407,299,50,31,7,20,20,238,191,34,13,84,60,22,2,85,75,3,7,69,56,9,4
7419,Vermilion,113,46E,2211300046E,1633,937,543,90,15,48,74,1222,769,331,73,9,40,58,726,495,176,55,201,83,107,11,291,271,6,14,234,141,63,30
7402,Vermilion,113,47,22113000047,264,193,36,4,2,29,34,217,169,23,0,0,25,28,185,157,21,7,51,36,14,1,88,87,0,1,46,34,7,5
7420,Vermilion,113,49,22113000049,3227,2879,150,42,47,109,117,2403,2139,110,31,38,85,87,1874,1714,87,73,328,260,54,14,1051,1018,6,27,495,436,27,32
7403,Vermilion,113,49A,2211300049A,225,173,4,0,3,45,55,165,133,2,0,3,27,33,74,68,2,4,14,11,2,1,31,28,0,3,29,29,0,0
7421,Vermilion,113,49B,2211300049B,420,378,15,15,7,5,6,297,277,4,9,3,4,5,254,245,4,5,54,54,0,0,149,145,1,3,51,46,3,2
7404,Vermilion,113,49C,2211300049C,146,134,5,0,1,6,6,132,120,5,0,1,6,6,97,90,5,2,25,21,3,1,55,55,0,0,17,14,2,1
7406,Vermilion,113,5,22113000005,682,629,18,4,5,26,27,507,470,10,3,5,19,20,417,410,5,2,84,82,2,0,244,241,1,2,89,87,2,0
7422,Vermilion,113,50,22113000050,1463,1204,107,83,27,42,63,1049,873,56,68,22,30,45,683,616,23,44,196,171,16,9,294,277,1,16,193,168,6,19
1408,Vermilion,113,51,22113000051,1049,919,83,18,8,21,20,787,701,60,12,4,10,12,648,579,55,14,165,126,37,2,317,311,5,1,166,142,13,11
1397,Vermilion,113,53,22113000053,2586,2139,327,7,36,77,83,1950,1684,193,5,22,46,46,1438,1239,174,25,424,293,127,4,679,658,9,12,335,288,38,9
7405,Vermilion,113,56,22113000056,76,71,1,1,3,0,2,58,55,0,1,2,0,1,23,23,0,0,3,3,0,0,13,13,0,0,7,7,0,0
1359,Vermilion,113,57A,2211300057A,1236,1079,102,2,15,38,38,938,834,69,1,11,23,18,760,709,39,12,235,197,34,4,363,356,3,4,162,156,2,4
1360,Vermilion,113,57B,2211300057B,252,224,6,0,7,15,22,182,166,0,0,5,11,17,138,130,0,8,27,26,0,1,77,73,0,4,34,31,0,3
1366,Vermilion,113,6,22113000006,930,875,28,1,7,19,11,710,682,15,1,5,7,6,699,680,9,10,186,181,5,0,358,354,0,4,155,145,4,6
7407,Vermilion,113,7,22113000007,28,25,1,1,0,1,1,16,13,1,1,0,1,1,17,17,0,0,7,7,0,0,8,8,0,0,2,2,0,0
7393,Vermilion,113,7A,2211300007A,572,517,29,2,7,17,7,406,373,16,2,6,9,5,376,352,14,10,58,47,11,0,200,191,3,6,118,114,0,4
1386,Vermilion,113,7B,2211300007B,551,521,8,4,3,15,19,383,365,4,0,3,11,12,355,344,5,6,59,58,1,0,207,202,0,5,89,84,4,1
7392,Vermilion,113,7C,2211300007C,77,67,9,0,0,1,1,55,54,1,0,0,0,0,47,44,3,0,7,5,2,0,30,30,0,0,10,9,1,0
7408,Vermilion,113,8,22113000008,555,508,20,7,2,18,24,408,383,14,2,2,7,11,326,317,4,5,61,55,4,2,180,179,0,1,85,83,0,2
1367,Vermilion,113,9,22113000009,1381,1123,169,20,26,43,46,1014,850,94,18,21,31,30,669,619,24,26,196,173,17,6,289,276,0,13,184,170,7,7
3487,Vernon,115,1-1,221150001-1,1413,988,277,35,29,84,99,1110,806,201,23,18,62,71,530,396,89,45,138,67,63,8,255,232,2,21,137,97,24,16
7423,Vernon,115,1-1A,22115001-1A,709,365,241,21,12,70,73,562,319,156,14,10,63,58,136,91,27,18,37,14,20,3,51,45,2,4,48,32,5,11
3491,Vernon,115,1-1B,22115001-1B,228,99,80,19,7,23,26,160,80,59,7,7,7,9,46,37,7,2,7,1,5,1,20,19,0,1,19,17,2,0
3482,Vernon,115,1-2,221150001-2,1541,406,954,31,56,94,119,1075,287,656,22,49,61,68,603,149,419,35,354,32,315,7,98,71,14,13,151,46,90,15
3481,Vernon,115,1-3,221150001-3,2934,1772,751,131,93,187,224,2186,1373,504,97,70,142,158,1305,854,315,136,374,138,213,23,508,451,11,46,423,265,91,67
3502,Vernon,115,1-3C,22115001-3C,95,67,27,0,0,1,3,80,52,27,0,0,1,3,41,32,7,2,12,4,7,1,23,22,0,1,6,6,0,0
3477,Vernon,115,1-4,221150001-4,332,159,122,28,11,12,31,250,113,96,25,8,8,16,107,47,44,16,40,6,30,4,30,26,0,4,37,15,14,8
3489,Vernon,115,1-4B,22115001-4B,347,204,101,12,8,22,22,275,172,76,5,6,16,20,107,69,24,14,26,11,13,2,48,39,2,7,33,19,9,5
3499,Vernon,115,1-4C,22115001-4C,17,12,5,0,0,0,0,17,12,5,0,0,0,0,11,11,0,0,4,4,0,0,5,5,0,0,2,2,0,0
3493,Vernon,115,1-5,221150001-5,1415,1187,137,19,26,46,45,1106,953,89,17,15,32,33,887,795,41,51,105,72,24,9,534,510,3,21,248,213,14,21
3474,Vernon,115,1-5A,22115001-5A,203,178,15,1,6,3,5,163,147,8,1,5,2,2,107,98,0,9,12,11,0,1,73,66,0,7,22,21,0,1
3478,Vernon,115,1-6,221150001-6,980,399,394,85,15,87,109,806,337,312,73,13,71,88,421,178,169,74,175,32,126,17,118,83,8,27,128,63,35,30
3480,Vernon,115,1-6A,22115001-6A,179,67,78,8,11,15,27,127,56,46,4,11,10,23,60,29,24,7,22,5,14,3,15,12,3,0,23,12,7,4
3501,Vernon,115,1-6B,22115001-6B,174,45,107,3,5,14,10,121,35,68,3,5,10,9,68,19,38,11,30,2,27,1,14,8,1,5,24,9,10,5
3486,Vernon,115,1-7,221150001-7,2682,1893,383,70,80,256,406,2124,1519,292,53,59,201,299,819,651,90,78,127,79,41,7,442,389,9,44,250,183,40,27
3519,Vernon,115,1-7B,22115001-7B,881,566,151,41,26,97,181,728,472,120,38,16,82,141,47,32,4,11,5,2,1,2,20,14,1,5,22,16,2,4
3476,Vernon,115,1-8,221150001-8,466,349,54,28,22,13,25,360,281,37,19,15,8,14,262,201,35,26,66,36,27,3,111,97,0,14,85,68,8,9
3479,Vernon,115,1-8A,22115001-8A,722,464,169,26,25,38,46,542,352,115,20,21,34,35,352,207,105,40,118,34,74,10,139,125,4,10,95,48,27,20
3473,Vernon,115,1-9,221150001-9,123,112,1,2,4,4,5,92,84,1,2,1,4,4,74,67,1,6,14,12,1,1,44,39,0,5,16,16,0,0
3506,Vernon,115,2-1,221150002-1,2746,2454,49,45,116,82,80,2129,1932,23,27,84,63,50,1673,1573,11,89,201,192,3,6,1006,951,2,53,466,430,6,30
3469,Vernon,115,2-1A,22115002-1A,344,290,20,6,18,10,13,278,237,10,6,17,8,7,183,172,1,10,35,33,0,2,106,101,1,4,42,38,0,4
3514,Vernon,115,2-2,221150002-2,181,143,4,10,8,16,17,140,112,3,9,7,9,5,101,98,1,2,18,18,0,0,61,60,0,1,22,20,1,1
3513,Vernon,115,2-2A,22115002-2A,372,337,12,5,7,11,9,281,264,5,2,3,7,5,231,222,0,9,27,27,0,0,148,141,0,7,56,54,0,2
3507,Vernon,115,2-3,221150002-3,1383,1303,21,5,33,21,21,1067,1006,15,4,25,17,12,757,734,3,20,103,103,0,0,472,461,0,11,182,170,3,9
3483,Vernon,115,2-4,221150002-4,1120,945,59,14,56,46,64,842,713,46,11,44,28,40,646,558,41,47,106,72,28,6,349,324,1,24,191,162,12,17
3515,Vernon,115,3-1,221150003-1,622,573,12,5,22,10,21,424,396,4,2,17,5,6,349,329,2,18,54,49,1,4,223,214,0,9,72,66,1,5
3509,Vernon,115,3-2,221150003-2,244,210,5,4,20,5,5,177,155,4,3,12,3,2,131,123,1,7,23,22,1,0,79,72,0,7,29,29,0,0
3511,Vernon,115,3-3,221150003-3,145,137,2,0,6,0,7,120,114,0,0,6,0,5,117,109,0,8,21,19,0,2,67,64,0,3,29,26,0,3
3508,Vernon,115,3-4,221150003-4,936,826,29,11,34,36,30,716,637,20,11,27,21,22,560,514,12,34,63,52,6,5,346,327,3,16,151,135,3,13
3510,Vernon,115,3-5,221150003-5,543,494,5,5,28,11,25,370,341,1,5,20,3,5,346,337,1,8,61,60,0,1,189,187,0,2,96,90,1,5
3505,Vernon,115,4-1,221150004-1,979,740,116,22,45,56,52,712,558,67,12,38,37,36,484,403,43,38,105,67,28,10,222,211,2,9,157,125,13,19
3524,Vernon,115,4-2,221150004-2,364,280,31,21,13,19,21,277,223,19,16,6,13,9,196,175,7,14,24,20,4,0,112,101,0,11,60,54,3,3
3521,Vernon,115,4-3,221150004-3,216,153,41,2,10,10,18,142,112,19,2,1,8,9,125,98,15,12,24,17,7,0,56,50,2,4,45,31,6,8
3530,Vernon,115,4-3A,22115004-3A,651,501,74,20,25,31,51,476,383,40,14,18,21,29,342,287,31,24,67,50,14,3,170,158,1,11,105,79,16,10
7425,Vernon,115,4-3B,22115004-3B,321,234,40,25,1,21,46,317,233,40,23,1,20,46,42,14,14,14,5,0,4,1,13,9,0,4,24,5,10,9
3525,Vernon,115,4-3C,22115004-3C,2638,1532,606,126,78,296,431,1678,968,379,79,52,200,257,231,122,63,46,53,11,29,13,81,59,7,15,97,52,27,18
3523,Vernon,115,4-3G,22115004-3G,1332,799,276,87,55,115,189,1030,624,200,73,37,96,135,425,258,96,71,118,44,65,9,163,127,3,33,144,87,28,29
3516,Vernon,115,4-3K,22115004-3K,384,218,93,27,17,29,40,297,169,64,23,15,26,24,186,116,30,40,36,12,21,3,91,73,1,17,59,31,8,20
3522,Vernon,115,4-3L,22115004-3L,3210,1762,793,133,88,434,628,1954,1093,450,90,54,267,352,202,108,50,44,45,9,27,9,76,58,1,17,81,41,22,18
3518,Vernon,115,4-3N,22115004-3N,2320,1479,422,134,45,240,362,1762,1160,295,120,22,165,255,103,57,25,21,14,3,8,3,40,32,2,6,49,22,15,12
3528,Vernon,115,5-1,221150005-1,1642,1480,28,6,89,39,37,1263,1147,17,6,72,21,17,971,937,0,34,221,211,0,10,549,530,0,19,201,196,0,5
3535,Vernon,115,5-2,221150005-2,466,418,9,2,21,16,19,342,314,3,1,16,8,10,294,280,0,14,66,63,0,3,170,165,0,5,58,52,0,6
3527,Vernon,115,5-2A,22115005-2A,26,16,6,1,0,3,1,18,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3472,Vernon,115,6-1,221150006-1,141,119,12,3,4,3,4,129,110,11,2,4,2,4,97,94,0,3,14,14,0,0,60,59,0,1,23,21,0,2
3539,Vernon,115,6-2,221150006-2,399,335,21,5,18,20,12,296,256,11,5,10,14,8,143,140,2,1,35,34,1,0,69,69,0,0,39,37,1,1
3538,Vernon,115,6-3,221150006-3,254,210,17,6,13,8,3,201,171,8,5,11,6,3,127,125,0,2,23,22,0,1,73,73,0,0,31,30,0,1
3470,Vernon,115,6-4,221150006-4,556,512,17,2,15,10,15,413,390,8,2,8,5,10,411,396,0,15,42,41,0,1,266,255,0,11,103,100,0,3
3532,Vernon,115,7-1,221150007-1,1519,1213,147,21,60,78,134,1136,935,91,10,50,50,83,710,596,50,64,140,100,30,10,350,319,4,27,220,177,16,27
3512,Vernon,115,7-2,221150007-2,624,561,33,6,7,17,24,478,435,20,5,3,15,15,396,381,3,12,47,46,1,0,255,248,1,6,94,87,1,6
8352,Vernon,115,7-2A,22115007-2A,1411,1033,242,39,33,64,107,997,730,166,28,25,48,70,591,489,62,40,110,56,49,5,304,288,0,16,177,145,13,19
7426,Vernon,115,7-2B,22115007-2B,995,755,159,20,29,32,45,699,540,113,11,16,19,20,538,389,93,56,98,35,54,9,264,230,6,28,176,124,33,19
3536,Vernon,115,7-3,221150007-3,242,217,15,1,8,1,6,167,156,6,0,4,1,2,169,164,0,5,21,21,0,0,105,101,0,4,43,42,0,1
3537,Vernon,115,7-4,221150007-4,472,387,20,12,24,29,35,335,278,13,9,13,22,26,203,187,1,15,26,24,0,2,122,117,0,5,55,46,1,8
3520,Vernon,115,7-4A,22115007-4A,468,350,39,19,29,31,47,371,285,27,16,23,20,39,135,131,0,4,25,23,0,2,72,70,0,2,38,38,0,0
3475,Vernon,115,7-5,221150007-5,650,575,22,12,16,25,30,484,438,12,4,10,20,20,402,379,7,16,39,34,4,1,282,271,0,11,81,74,3,4
3534,Vernon,115,7-5A,22115007-5A,259,235,8,0,8,8,5,193,176,4,0,7,6,3,146,137,3,6,19,17,1,1,91,88,0,3,36,32,2,2
7427,Vernon,115,7-5D,22115007-5D,183,176,0,0,6,1,2,147,141,0,0,6,0,1,109,98,2,9,12,10,1,1,70,64,0,6,27,24,1,2
3468,Vernon,115,8-1,221150008-1,699,621,34,8,14,22,23,553,496,24,6,13,14,17,425,407,3,15,62,59,1,2,257,246,2,9,106,102,0,4
3540,Vernon,115,8-2,221150008-2,676,600,15,8,28,25,30,518,457,13,7,23,18,24,425,400,5,20,69,66,1,2,255,246,0,9,101,88,4,9
3526,Vernon,115,8-3,221150008-3,576,532,10,4,17,13,10,448,418,8,2,11,9,6,390,378,3,9,47,43,2,2,265,262,0,3,78,73,1,4
755,Washington,117,1-1,221170001-1,2583,2284,126,8,81,84,91,1980,1774,78,7,62,59,60,1409,1327,34,48,172,147,18,7,844,823,4,17,393,357,12,24
753,Washington,117,1-2,221170001-2,883,732,41,1,34,75,92,710,596,34,0,19,61,73,534,488,26,20,97,71,21,5,265,257,0,8,172,160,5,7
756,Washington,117,2-1,221170002-1,1774,1344,353,2,36,39,58,1355,1049,258,0,28,20,25,997,795,173,29,297,159,134,4,462,445,6,11,238,191,33,14
740,Washington,117,3-1,221170003-1,1290,992,221,13,17,47,51,1014,797,175,6,9,27,29,695,613,63,19,150,100,47,3,374,364,1,9,171,149,15,7
767,Washington,117,3-2,221170003-2,2057,497,1485,11,14,50,64,1502,392,1067,11,14,18,29,1079,234,816,29,729,38,675,16,153,132,18,3,197,64,123,10
742,Washington,117,3-3,221170003-3,1460,1006,362,7,23,62,69,1109,782,271,5,16,35,40,680,521,143,16,189,79,107,3,301,299,1,1,190,143,35,12
761,Washington,117,3-3A,22117003-3A,175,128,41,2,2,2,8,126,100,22,2,1,1,6,91,82,5,4,12,8,4,0,63,59,1,3,16,15,0,1
771,Washington,117,3-3B,22117003-3B,684,192,475,0,2,15,17,517,140,365,0,2,10,14,361,88,268,5,237,14,220,3,53,49,4,0,71,25,44,2
